symbol,ex_date,weight,price,dividend,impure_ratio,purification_amount,nav_frac,covered
QCOM,2021-03-03,0.016788853653607154,116.95187377929688,0.65,0.006629552505205898,0.004309209128383834,6.186021572920813e-07,True
JKHY,2021-03-05,0.0012447509797797766,141.44956970214844,0.46,0.0006699794410002669,0.0003081905428601228,2.7120653741951424e-09,True
CME,2021-03-09,0.007803860585714715,168.49880981445312,0.9,,,,False
FIS,2021-03-11,0.009431045455822027,126.1467514038086,0.39,0.0003983428935627788,0.00015535372848948374,1.1614631838006407e-08,True
GPN,2021-03-11,0.006438089152131811,199.12359619140625,0.195,0.005866593889345244,0.0011439858084223227,3.698749301572908e-08,True
AME,2021-03-12,0.0029638466163605056,117.3349380493164,0.2,,,,False
GRMN,2021-03-12,0.0025896119611365557,113.53816223144531,0.61,0.014084477589468262,0.00859153132957564,1.9595818584939688e-07,True
KO,2021-03-12,0.02308372547103918,42.855350494384766,0.42,0.011207366571757436,0.004707093960138123,2.5354422140696802e-06,True
MSI,2021-03-12,0.0032400687987446846,167.82940673828125,0.71,,,,False
NXPI,2021-03-12,0.005647044613823017,166.4530029296875,0.563,,,,False
VRSK,2021-03-12,0.0029077751727504125,165.31985473632812,0.29,,,,False
TMO,2021-03-15,0.019573829831904897,445.9400329589844,0.26,0.0020175057421317278,0.0005245514929542492,2.3024355075343712e-08,True
TROW,2021-03-15,0.004085932686926574,134.8212127685547,1.08,,,,False
DHR,2021-03-25,0.015091918629086116,189.0504913330078,0.18617,0.0031861425237838807,0.0005931641536528451,4.7352350567821425e-08,True
MDT,2021-03-25,0.0170978177090972,99.1760025024414,0.58,,,,False
ITW,2021-03-30,0.006979100474593466,198.7346954345703,1.14,0.0013519961825990139,0.0015412756481628757,5.4126017523267984e-08,True
MPWR,2021-03-30,0.0017804674849933098,329.8200378417969,0.6,,,,False
SYK,2021-03-30,0.010059848081719077,230.24020385742188,0.63,,,,False
CSCO,2021-04-05,0.02293442974674139,45.25669860839844,0.37,0.01866087908967364,0.0069045252631792465,3.498959368494452e-06,True
ORCL,2021-04-07,0.022527873208969776,68.98750305175781,0.32,0.01348930070646053,0.00431657622606737,1.4095782223737287e-06,True
NTAP,2021-04-08,0.0016659202838513242,65.35738372802734,0.48,0.008869179600886918,0.004257206208425721,1.0851361805831967e-07,True
INTU,2021-04-09,0.010495227370117832,402.1681823730469,0.59,,,,False
AMT,2021-04-12,0.011119045294963357,205.5765380859375,1.24,,,,False
ACN,2021-04-14,0.018732518627554297,261.1004333496094,0.88,0.0015640792068245298,0.0013763897020055863,9.874838352746121e-08,True
RVTY,2021-04-15,0.0015052706839648472,132.96743774414062,0.07,0.0002670018729784852,1.8690131108493964e-05,2.1158342910398094e-10,True
CL,2021-04-20,0.0070131164141224505,71.80435180664062,0.45,0.0029949659083667876,0.0013477346587650544,1.3163296958267086e-07,True
CLX,2021-04-20,0.0025479841262349874,162.11962890625,1.11,0.00029757476565987203,0.00033030798988245796,5.191348639687417e-09,True
ZTS,2021-04-20,0.00783545787136045,159.31854248046875,0.25,,,,False
PG,2021-04-22,0.037224720963894765,117.66095733642578,0.87,0.0021846370683579986,0.001900634249471459,6.013088894789527e-07,True
PNR,2021-04-22,0.0010833198848706402,59.91546630859375,0.2,,,,False
AOS,2021-04-29,0.0011507938033627515,62.024173736572266,0.26,,,,False
BX,2021-04-30,0.006188122935954631,73.85726165771484,0.82,0.02052318882215405,0.01682901483416632,1.4100172460692262e-06,True
TXN,2021-04-30,0.016890945276910638,155.80087280273438,1.02,,,,False
INTC,2021-05-06,0.023437179275593013,52.33538818359375,0.348,0.003493135731439506,0.001215611234540948,5.443830536503487e-07,True
NSC,2021-05-06,0.007060135652817017,257.2919616699219,0.99,,,,False
PFE,2021-05-06,0.021831482075637385,29.809154510498047,0.39,0.001741910852343228,0.0006793452324138589,4.97535522498289e-07,True
AAPL,2021-05-07,0.1,126.81309509277344,0.22,0.013707811959273628,0.003015718631040198,2.3780814030553944e-06,True
ROL,2021-05-07,0.0018381014387753166,34.61985397338867,0.08,,,,False
IVZ,2021-05-10,0.0012432031878509835,22.694120407104492,0.17,0.003335719864618589,0.0005670723769851602,3.1064706371677084e-08,True
PAYX,2021-05-11,0.0035081936118705028,84.30409240722656,0.66,0.021979967624443545,0.01450677863213274,6.036787381593953e-07,True
RMD,2021-05-12,0.0027314266792212616,183.50540161132812,0.39,0.00034528086281663287,0.00013465953649848683,2.0043696118688553e-09,True
CHD,2021-05-13,0.0021687006456044405,83.2515869140625,0.253,,,,False
MSCI,2021-05-13,0.0040229250618848645,434.7122497558594,0.78,0.0029668689799987025,0.0023141578043989882,2.1415737499234476e-08,True
AMGN,2021-05-14,0.013899000171360433,213.51083374023438,1.76,,,,False
TECH,2021-05-14,0.0004121618250530881,98.00965881347656,0.08,,,,False
SWKS,2021-05-17,0.0030116261297181515,142.12371826171875,0.5,,,,False
CTSH,2021-05-19,0.004273689686431923,64.72970581054688,0.24,0.007146288734085996,0.0017151092961806389,1.1323772939188003e-07,True
MCO,2021-05-19,0.006202747300687425,309.8702087402344,0.62,0.0020480357475330477,0.0012697821634704896,2.541753826206062e-08,True
MSFT,2021-05-19,0.1,232.883056640625,0.56,,,,False
MMM,2021-05-20,0.009551120420790968,140.44749450683594,1.237458,0.0009010688540889883,0.0011150348620432512,7.582785494430291e-08,True
IEX,2021-05-21,0.0017179084626490464,205.70797729492188,0.54,,,,False
JNJ,2021-05-24,0.04358768238496527,147.447265625,1.06,0.0013440860215053765,0.0014247311827956992,4.211724782851824e-07,True
NDSN,2021-05-24,0.0012314893972600904,190.4882049560547,0.39,0.000792513318561124,0.0003090801942388384,1.9981761190727226e-09,True
SPGI,2021-05-25,0.008912311681400019,342.72076416015625,0.728477,,,,False
TER,2021-05-25,0.0020839567548854086,125.99979400634766,0.1,0.007881755225516754,0.0007881755225516754,1.3035923726781278e-08,True
AMAT,2021-05-26,0.0121652468286143,131.11282348632812,0.24,,,,False
ADI,2021-05-27,0.00567561750515884,149.4999237060547,0.69,0.0007683307109548789,0.0005301481905588664,2.0126554422731965e-08,True
CBOE,2021-05-27,0.0011231718335028079,103.4342041015625,0.42,0.00032097108342330253,0.00013480785503778705,1.4638521853438298e-09,True
FDS,2021-05-27,0.0012824008781709706,314.1305236816406,0.82,,,,False
FTV,2021-05-27,0.0018086071542815366,53.253353118896484,0.052751,,,,False
JKHY,2021-05-27,0.0012563880559358545,145.40902709960938,0.46,0.0006699794410002669,0.0003081905428601228,2.6628808728401533e-09,True
UNP,2021-05-27,0.01495374354020759,199.0699920654297,1.07,0.0006143449546920596,0.0006573491015205038,4.93787626077398e-08,True
EBAY,2021-05-28,0.0038272208895069036,55.62575149536133,0.18,0.003797098627202804,0.0006834777528965047,4.7025348207958603e-08,True
MCD,2021-05-28,0.017760264260127407,207.03839111328125,1.29,,,,False
ODFL,2021-06-01,0.0015278204467796294,130.43368530273438,0.1,,,,False
NEM,2021-06-02,0.005780677573000167,62.7553825378418,0.55,0.0020875010872401494,0.0011481255979820823,1.0575895846448422e-07,True
QCOM,2021-06-02,0.01496351415077707,119.47711944580078,0.68,0.006629552505205898,0.004508095703540011,5.646014413963104e-07,True
GEN,2021-06-08,0.0015776103943213257,25.345951080322266,0.125,,,,False
CME,2021-06-09,0.007712687391491095,173.86978149414062,0.9,,,,False
FIS,2021-06-10,0.009185759918538554,126.76569366455078,0.39,0.0003983428935627788,0.00015535372848948374,1.1257320581785166e-08,True
GPN,2021-06-10,0.005682928029827566,182.0491180419922,0.195,0.005866593889345244,0.0011439858084223227,3.571118106108361e-08,True
AME,2021-06-11,0.0030622869982406976,131.31976318359375,0.2,,,,False
CCI,2021-06-11,0.00803167407571048,150.62269592285156,1.33,0.0038461538461538464,0.005115384615384616,2.7276833514994645e-07,True
GRMN,2021-06-14,0.002679607093169244,127.68670654296875,0.67,0.014084477589468262,0.009436599984943736,1.9803455613875293e-07,True
KO,2021-06-14,0.023504522063039955,47.62812805175781,0.42,0.011207366571757436,0.004707093960138123,2.3229549084658037e-06,True
MSI,2021-06-14,0.0034201337949778254,198.75038146972656,0.71,,,,False
NXPI,2021-06-14,0.0059005408349605765,185.20718383789062,0.563,,,,False
TMO,2021-06-14,0.018421631236675857,463.1868591308594,0.26,0.0020175057421317278,0.0005245514929542492,2.0862194117473743e-08,True
TROW,2021-06-14,0.004350467235723262,150.5420684814453,1.08,,,,False
VRSK,2021-06-14,0.0027671957246226185,167.05459594726562,0.29,,,,False
ICE,2021-06-15,0.00622729505546129,106.47853088378906,0.33,,,,False
AMT,2021-06-17,0.011162157546194096,230.51841735839844,1.27,,,,False
DHR,2021-06-24,0.015909736164700844,231.29632568359375,0.18617,0.0031861425237838807,0.0005931641536528451,4.0800843502738905e-08,True
MDT,2021-06-24,0.016729287541729032,106.95249938964844,0.63,,,,False
TROW,2021-06-24,0.004359547274928961,154.86758422851562,3.0,,,,False
ITW,2021-06-29,0.007232885942374607,198.184326171875,1.14,0.0013519961825990139,0.0015412756481628757,5.625001322886454e-08,True
MPWR,2021-06-29,0.0015305686783685373,363.9155578613281,0.6,,,,False
SYK,2021-06-29,0.009566458512427359,247.26126098632812,0.63,,,,False
CSCO,2021-07-02,0.021892536911119708,46.554786682128906,0.37,0.01866087908967364,0.0069045252631792465,3.2468750251182095e-06,True
DGX,2021-07-06,0.0017497495322532709,121.0986557006836,0.62,0.0003178976369608986,0.00019709653491575713,2.8478397863473533e-09,True
INTU,2021-07-09,0.012507732786788125,485.86279296875,0.59,,,,False
ACN,2021-07-14,0.01861716085498908,289.4075622558594,0.88,0.0015640792068245298,0.0013763897020055863,8.854111579411464e-08,True
IEX,2021-07-14,0.0016389907196594224,209.91873168945312,0.54,,,,False
ORCL,2021-07-14,0.02135446310922281,82.52572631835938,0.32,0.002495120926900368,0.0007984386966081178,2.0660502430380737e-07,True
RVTY,2021-07-15,0.0016873456625181036,151.34815979003906,0.07,0.0002670018729784852,1.8690131108493964e-05,2.0837195312821732e-10,True
CL,2021-07-20,0.006740371994840674,73.39839935302734,0.45,0.0029949659083667876,0.0013477346587650544,1.2376609068439368e-07,True
ZTS,2021-07-20,0.008635718830954327,189.17608642578125,0.25,,,,False
PG,2021-07-22,0.03454076068947477,121.1888198852539,0.87,0.0021846370683579986,0.001900634249471459,5.417112967299492e-07,True
PNR,2021-07-22,0.0010926359655056461,63.813907623291016,0.2,,,,False
TXN,2021-07-23,0.017491324297300794,162.1724853515625,1.02,,,,False
CLX,2021-07-27,0.0022134597397933673,153.3744659423828,1.16,0.00029757476565987203,0.00034518672816545153,4.981643592436387e-09,True
AOS,2021-07-29,0.0011423195852739332,64.09571838378906,0.26,,,,False
PFE,2021-07-29,0.021501417127199607,32.84222412109375,0.39,0.001741910852343228,0.0006793452324138589,4.447593184203107e-07,True
BX,2021-07-30,0.006603186195874309,96.78947448730469,0.7,0.02052318882215405,0.014366232175507835,9.80095268525105e-07,True
PAYX,2021-07-30,0.0037533055905599926,97.46086120605469,0.66,0.021979967624443545,0.01450677863213274,5.586691177075038e-07,True
INTC,2021-08-05,0.01982549156722454,49.63597869873047,0.348,0.003493135731439506,0.001215611234540948,4.855367197591166e-07,True
AAPL,2021-08-06,0.10000000000000003,142.54075622558594,0.22,0.013707811959273628,0.003015718631040198,2.1156886710124527e-06,True
NSC,2021-08-06,0.005905352557748907,230.52122497558594,1.09,,,,False
ROL,2021-08-09,0.0017120222269640945,35.21596145629883,0.08,,,,False
CTAS,2021-08-12,0.0009316917374091252,92.73328399658203,0.2375,6.562362113108705e-05,1.5585610018633176e-05,1.5658869664722137e-10,True
IVZ,2021-08-12,0.0010169252022317412,20.32772445678711,0.17,0.003335719864618589,0.0005670723769851602,2.8368654488187293e-08,True
MSCI,2021-08-12,0.004471007135226592,590.378662109375,1.04,0.0029668689799987025,0.0030855437391986507,2.3367186111911204e-08,True
CHD,2021-08-13,0.0019838585534721494,80.16732025146484,0.253,,,,False
TECH,2021-08-13,0.0004211938384723691,114.09978485107422,0.08,,,,False
AMGN,2021-08-16,0.01269083721869221,197.77598571777344,1.76,,,,False
SWKS,2021-08-16,0.0027760562370656235,157.7649688720703,0.56,,,,False
MSFT,2021-08-18,0.10000000000000003,279.021484375,0.56,,,,False
RMD,2021-08-18,0.003577893498215844,267.15643310546875,0.42,0.00034528086281663287,0.0001450179623829858,1.9421535865833268e-09,True
CTSH,2021-08-19,0.003540694527700757,69.56842803955078,0.24,0.007146288734085996,0.0017151092961806389,8.729071894427553e-08,True
MCO,2021-08-19,0.006466756232036358,358.911865234375,0.62,0.0020480357475330477,0.0012697821634704896,2.287851841729792e-08,True
GEN,2021-08-20,0.0013079098086634141,23.207080841064453,0.125,,,,False
MMM,2021-08-20,0.008687405951969353,136.26307678222656,1.237458,0.0009010688540889883,0.0011150348620432512,7.108866705431208e-08,True
JNJ,2021-08-23,0.04178364059522624,154.46339416503906,1.06,0.0013440860215053765,0.0014247311827956992,3.854017063948545e-07,True
NDSN,2021-08-23,0.001193274359060988,217.83119201660156,0.51,0.000792513318561124,0.00040418179246617323,2.2140987472190697e-09,True
AMAT,2021-08-25,0.011619970848605275,127.43803405761719,0.24,,,,False
SPGI,2021-08-25,0.008866300044440353,397.06488037109375,0.728477,,,,False
ADI,2021-08-26,0.005620203713045733,153.94900512695312,0.69,0.0007683307109548789,0.0005301481905588664,1.9354076543634415e-08,True
CBOE,2021-08-30,0.0011549305652551753,116.82120513916016,0.48,0.00032097108342330253,0.0001540661200431852,1.5231453133545957e-09,True
FDS,2021-08-30,0.0012344853455262545,360.1253356933594,0.82,,,,False
UNP,2021-08-30,0.013343378585088259,195.73028564453125,1.07,0.0006143449546920596,0.0006573491015205038,4.481298280065515e-08,True
EBAY,2021-08-31,0.004580483639418394,70.28008270263672,0.18,0.003797098627202804,0.0006834777528965047,4.454546074305393e-08,True
MCD,2021-08-31,0.015543295118664952,211.35093688964844,1.29,,,,False
ODFL,2021-08-31,0.0014746206076162783,140.69244384765625,0.1,,,,False
TER,2021-08-31,0.0017604552276127507,119.14606475830078,0.1,0.007881755225516754,0.0007881755225516754,1.1645770439563253e-08,True
QCOM,2021-09-01,0.014477599970587661,131.36239624023438,0.68,0.006629552505205898,0.004508095703540011,4.968423848299676e-07,True
TPR,2021-09-03,0.0009834126356568905,35.72273254394531,0.25,,,,False
JKHY,2021-09-08,0.0011644950819576054,162.39405822753906,0.46,8.531331314251589e-05,3.924412404555731e-05,2.8141170893551743e-10,True
NEM,2021-09-08,0.004048336089389025,50.159759521484375,0.55,0.0020875010872401494,0.0011481255979820823,9.266388710399206e-08,True
CME,2021-09-09,0.006311035847444463,155.99807739257812,0.9,,,,False
FIS,2021-09-09,0.006990848265530746,111.09849548339844,0.39,0.0003983428935627788,0.00015535372848948374,9.775599018050898e-09,True
FTV,2021-09-09,0.0016414166487643995,55.89250946044922,0.052751,,,,False
GPN,2021-09-09,0.004234102073672596,163.68312072753906,0.25,0.005866593889345244,0.001466648472336311,3.79387887429441e-08,True
AME,2021-09-13,0.002734937983979903,126.3810043334961,0.2,,,,False
CCI,2021-09-14,0.007322415564651192,147.71263122558594,1.33,0.0038461538461538464,0.005115384615384616,2.535800196373557e-07,True
GRMN,2021-09-14,0.002915978923387872,152.25726318359375,0.67,0.014084477589468262,0.009436599984943736,1.807265288313897e-07,True
KO,2021-09-14,0.0212424314399383,48.108524322509766,0.42,0.011207366571757436,0.004707093960138123,2.078428347942421e-06,True
MSI,2021-09-14,0.0036101736067263336,227.06744384765625,0.71,,,,False
NXPI,2021-09-14,0.0053279556647850695,192.9093780517578,0.563,,,,False
TMO,2021-09-14,0.019322361932705274,554.4227905273438,0.26,0.0020175057421317278,0.0005245514929542492,1.828130800604782e-08,True
TROW,2021-09-14,0.004516657627211758,169.7925262451172,1.08,,,,False
VRSK,2021-09-14,0.00286661692415092,198.467041015625,0.29,,,,False
ICE,2021-09-15,0.005851581094397165,111.19325256347656,0.33,,,,False
AMT,2021-09-27,0.011328560515701934,235.53778076171875,1.31,,,,False
DHR,2021-09-29,0.017830083386001803,265.44525146484375,0.18617,0.0031861425237838807,0.0005931641536528451,3.9843117414432815e-08,True
ITW,2021-09-29,0.006435412791460133,190.61546325683594,1.22,0.0013519961825990139,0.0016494353427707969,5.568696852915443e-08,True
MPWR,2021-09-29,0.001955054812056144,467.86767578125,0.6,,,,False
SYK,2021-09-29,0.009195943886195712,254.93392944335938,0.63,,,,False
CSCO,2021-10-04,0.021327641228632684,47.47332763671875,0.37,0.012405154763338552,0.004589907262435264,2.0620398914315708e-06,True
DGX,2021-10-04,0.0018362647298020259,128.71493530273438,0.62,0.0003178976369608986,0.00019709653491575713,2.8118059072225614e-09,True
INTU,2021-10-07,0.013697355417146298,519.111328125,0.68,,,,False
ORCL,2021-10-08,0.022782043782471444,88.54441833496094,0.32,0.002495120926900368,0.0007984386966081178,2.0543435357983934e-07,True
ACN,2021-10-13,0.01925667197315913,304.8451232910156,0.97,0.0015640792068245298,0.0015171568306197938,9.58368338114863e-08,True
ABT,2021-10-14,0.019603902646410428,107.08692169189453,0.45,0.0013291724456773,0.000598127600554785,1.0949642651175945e-07,True
IEX,2021-10-14,0.0014691281204720873,200.46932983398438,0.54,,,,False
CL,2021-10-20,0.005968598235349929,67.0648193359375,0.45,0.0029949659083667876,0.0013477346587650544,1.1994495453318132e-07,True
PG,2021-10-21,0.03378690586411357,123.29400634765625,0.87,0.0005911873669828424,0.0005143330092750729,1.4094538316958082e-07,True
PNR,2021-10-21,0.0011207048123530257,70.64173126220703,0.2,,,,False
RVTY,2021-10-21,0.0018048505360139127,174.46983337402344,0.07,0.0002670018729784852,1.8690131108493964e-05,1.9334513306389206e-10,True
FAST,2021-10-25,0.0013766938394631566,25.014272689819336,0.14,0.00010624546243337524,1.4874364740672536e-05,8.186304898141641e-10,True
AOS,2021-10-28,0.0009226998061509485,64.61394500732422,0.28,,,,False
ZTS,2021-10-28,0.008574325104017597,201.28993225097656,0.25,,,,False
BX,2021-10-29,0.00753743577656817,117.14415740966797,1.09,0.02052318882215405,0.02237027581614792,1.439376243739282e-06,True
PAYX,2021-10-29,0.003759425610867396,106.1290054321289,0.66,0.014834271419637274,0.009790619136960601,3.4681474852109894e-07,True
TXN,2021-10-29,0.01666320457993775,163.721435546875,1.15,,,,False
INTC,2021-11-04,0.01770964352756549,46.66083908081055,0.348,0.003493135731439506,0.001215611234540948,4.613727926010976e-07,True
NSC,2021-11-04,0.006573246235011465,257.19439697265625,1.09,,,,False
PFE,2021-11-04,0.021918723688341614,33.95121383666992,0.39,0.001741910852343228,0.0006793452324138589,4.3858168105285333e-07,True
AAPL,2021-11-05,0.1,147.76947021484375,0.22,0.007771645385534297,0.0017097619848175454,1.1570468394667063e-06,True
IR,2021-11-09,0.0020024475135912334,59.17478561401367,0.02,,,,False
RMD,2021-11-09,0.0034071128972706314,250.4310302734375,0.42,0.000113237352685868,4.755968812806456e-05,6.470493158710011e-10,True
ROL,2021-11-09,0.0015410225196388727,33.29945373535156,0.18,,,,False
IVZ,2021-11-10,0.0010379723281878567,20.803707122802734,0.17,0.003335719864618589,0.0005670723769851602,2.8293295609086138e-08,True
MSCI,2021-11-10,0.004884918214349504,607.2492065429688,1.04,0.0029668689799987025,0.0030855437391986507,2.482115851347272e-08,True
TECH,2021-11-10,0.00045375723394475446,123.15103912353516,0.08,,,,False
CHD,2021-11-12,0.0019603405840941794,84.94595336914062,0.253,,,,False
CTAS,2021-11-12,0.001002516769041174,104.87872314453125,0.2375,6.562362113108705e-05,1.5585610018633176e-05,1.4898003075307864e-10,True
AMGN,2021-11-15,0.010649627439275,179.00686645507812,1.76,,,,False
MSFT,2021-11-17,0.1,326.0581359863281,0.62,,,,False
CTSH,2021-11-18,0.0036825198155772104,74.60855102539062,0.24,0.007146288734085996,0.0017151092961806389,8.465415669199183e-08,True
MMM,2021-11-18,0.007679947858211848,126.48323822021484,1.237458,0.0009010688540889883,0.0011150348620432512,6.77039086054328e-08,True
GEN,2021-11-19,0.0013133776261166105,22.645374298095703,0.125,,,,False
JNJ,2021-11-22,0.03870496690835455,139.79718017578125,1.06,0.0013440860215053765,0.0014247311827956992,3.944584090613987e-07,True
MCO,2021-11-22,0.00680717649319554,369.11395263671875,0.62,0.0020480357475330477,0.0012697821634704896,2.3417243463463267e-08,True
SWKS,2021-11-22,0.002462569967590599,136.4083251953125,0.56,,,,False
TER,2021-11-23,0.0020433244333559228,146.38156127929688,0.1,0.007881755225516754,0.0007881755225516754,1.1002057150695848e-08,True
AMAT,2021-11-24,0.01111295697040251,143.20277404785156,0.24,,,,False
FTV,2021-11-24,0.0017153168015942072,57.60347366333008,0.052751,,,,False
SPGI,2021-11-24,0.00960327537354802,421.06024169921875,0.728477,,,,False
CBOE,2021-11-29,0.0012596496169996081,122.62824249267578,0.48,0.00032097108342330253,0.0001540661200431852,1.5825826511099601e-09,True
EL,2021-11-29,0.010625385817620915,315.39813232421875,0.6,,,,False
FDS,2021-11-29,0.0014856451853369026,445.581298828125,0.82,,,,False
EBAY,2021-11-30,0.00410646750179972,61.939308166503906,0.18,0.003797098627202804,0.0006834777528965047,4.531337632844949e-08,True
KO,2021-11-30,0.02017886300544391,45.660980224609375,0.42,0.011207366571757436,0.004707093960138123,2.0801963450663576e-06,True
MCD,2021-11-30,0.016328323139417456,218.9127960205078,1.38,,,,False
ODFL,2021-11-30,0.0018500021170325788,173.1702880859375,0.1,,,,False
QCOM,2021-12-01,0.01807756868012699,158.1317138671875,0.68,0.0024727402728951914,0.0016814633855687304,1.922243748098966e-07,True
ADI,2021-12-02,0.005927040901236651,166.7920684814453,0.69,0.0007683307109548789,0.0005301481905588664,1.8839085322025106e-08,True
JKHY,2021-12-02,0.0010209535019407871,143.0362091064453,0.46,8.531331314251589e-05,3.924412404555731e-05,2.801138685456462e-10,True
TPR,2021-12-02,0.0009979497703020588,36.290679931640625,0.25,,,,False
AME,2021-12-07,0.0028000741912353622,136.11087036132812,0.2,,,,False
NEM,2021-12-08,0.00391008734204018,49.59779357910156,0.55,0.0020875010872401494,0.0011481255979820823,9.051352981221413e-08,True
CME,2021-12-09,0.007036102911149223,185.23182678222656,0.9,,,,False
FIS,2021-12-10,0.005831090593661742,91.73485565185547,0.39,0.0003983428935627788,0.00015535372848948374,9.874999621989224e-09,True
CCI,2021-12-14,0.006967526277521191,153.25672912597656,1.47,0.0038461538461538464,0.005653846153846154,2.5704138324395535e-07,True
GRMN,2021-12-14,0.0022767066383736997,121.1091079711914,0.67,0.014084477589468262,0.009436599984943736,1.7739681341315066e-07,True
MSI,2021-12-14,0.0038168821113815977,245.45558166503906,0.79,,,,False
NXPI,2021-12-14,0.0056415380692248634,201.18276977539062,0.563,,,,False
TMO,2021-12-14,0.02247118235778661,623.3947143554688,0.26,0.0020175057421317278,0.0005245514929542492,1.8908232589702175e-08,True
VRSK,2021-12-14,0.003258356651700544,217.3184356689453,0.29,,,,False
GPN,2021-12-15,0.0031605261417409457,122.04907989501953,0.25,0.005866593889345244,0.001466648472336311,3.7979645905978595e-08,True
TROW,2021-12-15,0.004114103271894486,155.3696746826172,1.08,,,,False
ICE,2021-12-16,0.006526357533047286,127.63719940185547,0.33,,,,False
UNP,2021-12-17,0.014078774195863964,217.8590850830078,1.18,0.0006143449546920596,0.0007249270465366303,4.68471819422867e-08,True
NDSN,2021-12-20,0.0013138884895701382,231.9984893798828,0.51,0.000792513318561124,0.00040418179246617323,2.2890226838743378e-09,True
AMT,2021-12-23,0.010379294381372112,240.71466064453125,1.39,,,,False
CME,2021-12-27,0.007036102911149223,189.37646484375,3.25,,,,False
DHR,2021-12-29,0.01804249172126577,282.9178466796875,0.18617,0.0031861425237838807,0.0005931641536528451,3.782779862505383e-08,True
ITW,2021-12-30,0.006543087038639085,220.440185546875,1.22,0.0013519961825990139,0.0016494353427707969,4.895840105370394e-08,True
MPWR,2021-12-30,0.0022296357887131193,475.09173583984375,0.6,,,,False
SYK,2021-12-30,0.008008701291115267,258.2605895996094,0.695,,,,False
A,2022-01-03,0.004062944761639521,151.41087341308594,0.21,0.0003165057762304162,6.64662130083874e-05,1.783547943955687e-09,True
CSCO,2022-01-04,0.022519169480007147,53.93464279174805,0.37,0.012405154763338552,0.004589907262435264,1.916410199273805e-06,True
ORCL,2022-01-06,0.020680233766418903,81.29383087158203,0.32,0.002495120926900368,0.0007984386966081178,2.0311379986624272e-07,True
INTU,2022-01-07,0.014810199817766819,548.5444946289062,0.68,,,,False
ACN,2022-01-12,0.022563857043885385,349.15093994140625,0.97,0.000660256528609233,0.000640448832750956,4.1388964636729797e-08,True
ABT,2022-01-13,0.02118185968518743,118.50634765625,0.47,0.0013291724456773,0.0006247110494683309,1.1166103803998627e-07,True
IEX,2022-01-13,0.0015214543233385029,213.12986755371094,0.54,,,,False
DGX,2022-01-18,0.0019827829207561434,127.07233428955078,0.62,0.0003178976369608986,0.00019709653491575713,3.0754109095115266e-09,True
ZTS,2022-01-19,0.009774449787472795,190.15174865722656,0.325,,,,False
PG,2022-01-20,0.035853836157023256,144.12884521484375,0.87,0.0005911873669828424,0.0005143330092750729,1.2794670919071498e-07,True
PNR,2022-01-20,0.0010219759656268964,60.69807815551758,0.21,,,,False
RVTY,2022-01-20,0.0018991427535446912,173.19403076171875,0.07,0.0002670018729784852,1.8690131108493964e-05,2.0494486386965056e-10,True
AOS,2022-01-28,0.001176351155017767,69.26620483398438,0.28,,,,False
PAYX,2022-01-28,0.00413865170340732,99.87567901611328,0.66,0.014834271419637274,0.009790619136960601,4.057040008915191e-07,True
TXN,2022-01-28,0.01481797800276701,155.84803771972656,1.15,,,,False
FAST,2022-02-01,0.0015153575482668995,25.313095092773438,0.155,0.00010624546243337524,1.6468046677173163e-05,9.85852529925916e-10,True
NSC,2022-02-03,0.006385574135729587,250.41232299804688,1.24,,,,False
AAPL,2022-02-04,0.10000000000000002,168.6041717529297,0.22,0.007771645385534297,0.0017097619848175454,1.0140686123253274e-06,True
BX,2022-02-04,0.008640897693141846,113.14601135253906,1.45,0.02052318882215405,0.029758623792123372,2.2726494783385444e-06,True
RMD,2022-02-09,0.003126596106888708,236.32322692871094,0.42,0.000113237352685868,4.755968812806456e-05,6.292226865660753e-10,True
ROL,2022-02-09,0.0014241890861818544,29.545330047607422,0.1,,,,False
SPGI,2022-02-09,0.008875418857020595,370.6870422363281,0.728477,,,,False
PH,2022-02-10,0.003808797426730227,287.65972900390625,1.03,,,,False
TECH,2022-02-10,0.0003442387233538853,103.47496032714844,0.08,,,,False
IVZ,2022-02-15,0.0009769158314235102,19.153671264648438,0.17,0.003335719864618589,0.0005670723769851602,2.8923018202898672e-08,True
MSFT,2022-02-16,0.10000000000000002,288.5596618652344,0.62,,,,False
DHR,2022-03-24,0.015890052326703943,248.43946838378906,0.221631,0.00037347638610667845,8.277394492920925e-05,5.2941761821072595e-09,True
MDT,2022-03-24,0.012904109172868952,92.5073471069336,0.63,,,,False
ZBH,2022-03-28,0.0023735038197913267,121.00833892822266,0.24,,,,False
MPWR,2022-03-30,0.001938319156136049,472.78741455078125,0.75,,,,False
SYK,2022-03-30,0.009197421559277094,257.43719482421875,0.695,,,,False
KDP,2022-03-31,0.004693739385896235,33.76390075683594,0.188,,,,False
A,2022-04-04,0.003490054992821813,130.64768981933594,0.21,0.0003165057762304162,6.64662130083874e-05,1.775544128523494e-09,True
CSCO,2022-04-05,0.020534936383439454,48.69183349609375,0.38,0.012405154763338552,0.00471395881006865,1.9880303806320915e-06,True
DGX,2022-04-05,0.0015298664335381,122.95247650146484,0.66,9.269558769002595e-05,6.117908787541713e-05,7.61235850129162e-10,True
ORCL,2022-04-07,0.020330784817431866,77.07471466064453,0.32,0.002495120926900368,0.0007984386966081178,2.1061233119217967e-07,True
